publisher_id,author_id,category_id,description_embedding_0,description_embedding_1,description_embedding_2,description_embedding_3,description_embedding_4,description_embedding_5,description_embedding_6,description_embedding_7,description_embedding_8,description_embedding_9,description_embedding_10,description_embedding_11,description_embedding_12,description_embedding_13,description_embedding_14,description_embedding_15,title_embedding_0,title_embedding_1,title_embedding_2,title_embedding_3
298,2164,356,-0.173774,-0.04766512,-0.52086115,0.25190544,-0.17129302,-0.07150626,-0.28912383,-0.18776473,0.08225998,-0.22254086,-0.13765812,-0.06466746,-0.017132401,-0.11863517,0.054198623,-0.050749272,-0.3030281,0.31272733,-0.26138115,-0.116554976
946,3292,356,-0.30412662,0.39324355,-0.53687763,0.26613915,-0.054335356,0.06360793,-0.3187552,-0.19048646,0.09467617,-0.07043195,-0.18813682,-0.18163836,-0.06890392,-0.10986639,0.002890825,-0.16091773,-1.449893,-0.33032048,-0.19211978,-0.21166539
542,304,356,0.8348689,-0.5974573,0.033194542,0.10743728,0.10811782,-0.18387389,-0.004650056,-0.14329246,-0.30683836,-0.006306648,-0.006265163,-0.24781772,0.07401788,0.011505254,-0.07886541,-0.11533126,1.3261542,-1.5485421,-0.60403323,0.58898044
1421,5322,0,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.8095465,0.30572736,-0.5495547,-0.29046178
128,2563,356,1.3646026,-0.40515113,0.6700597,0.18297838,0.32154417,-0.18002295,-0.16244215,0.076523185,0.15582821,0.14262223,-0.21836233,0.17031568,-0.030511975,0.08584358,0.1469531,0.13714111,0.6726341,0.98064226,0.47014987,0.20258427
806,764,297,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-1.8675976,-0.54282105,-0.23012483,-0.024634361
491,1312,356,1.0871763,-0.40058398,0.24851131,-0.013902873,0.001809597,-0.004978657,-0.025677025,0.17820391,0.17323604,0.031121016,0.082574606,-0.22722757,0.042584658,-0.11266603,0.036881924,-0.025799483,0.90187454,0.9730824,0.40222323,-0.0834713
1421,4442,356,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-0.98959446,-0.08826339,-0.4856993,-0.30936027
1321,5246,143,-0.21235919,1.0027604,-0.59093857,-0.5764462,-0.51188445,-0.088024616,-0.05989641,0.06574926,0.19291309,0.2177999,-0.009143114,0.039520025,-0.11240864,0.05902838,-0.003533125,-0.02850917,-0.9836445,-0.05083406,-0.04877329,-0.3167205
1421,2224,203,-0.6788523,1.66291,-0.8726001,0.15942669,0.5498197,-0.21645355,-0.029173851,0.4431699,-0.24729641,0.091787815,-0.090539455,0.20877111,-0.007958531,-0.048894934,0.09634793,0.13339594,0.8215718,0.348827,-0.62832344,-0.29317522
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.29465532,0.45849264,-0.5027847,-0.14738059
677,5254,143,1.1719372,-0.3625946,0.27445316,0.024815708,0.045437574,0.005031347,0.08726078,0.080705255,0.17449054,-0.052547455,0.009880066,-0.02831906,0.100522995,-0.022057243,-0.1643951,-0.14149448,-0.47143173,0.0852648,0.7242379,0.29803014
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.79626846,-1.2320801,-0.930652,0.2924168
900,1068,596,1.1101749,-0.3636284,0.20547533,0.01742658,0.10557699,0.14169383,0.16112006,0.069232434,0.19565073,0.12593913,0.19698167,0.101183236,-0.050058603,-0.015861899,-0.069539785,0.13310191,-1.6183531,-0.264233,0.02849114,0.385185
0,624,245,0.6211407,-0.4831413,-0.33335876,-0.078202635,-0.05438137,0.11616635,-0.033451796,0.05009669,0.049081117,-0.086977005,-0.08427143,-0.100884736,0.08553982,-0.005215533,0.03513837,-0.020314693,-1.10706,0.12213886,0.32748997,0.63830686
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.15256858,0.3113135,-0.1260624,-0.66448045
1052,1947,356,0.35148716,-0.6032965,-0.62498045,-0.039173782,-0.091606855,0.1039598,-0.22678858,0.1517677,0.17765954,-0.07879305,0.079113245,0.003123641,0.016696692,-0.045617007,0.032001734,0.05988303,0.2264831,0.7316413,0.42576241,0.13022375
946,316,356,1.0316081,-0.5129162,0.17428017,0.099108934,0.0687871,-0.08181405,-0.051044345,-0.12668929,-0.1388892,0.15419388,0.12696624,-0.18236816,-0.051844954,-0.10670104,-0.1701513,0.022919267,-0.57035995,0.23002613,-0.32852328,0.004730463
1325,1475,356,1.1238401,-0.50468314,0.46921206,0.12711352,0.16563654,-0.18123913,-0.056414902,0.0728575,-0.037481636,-0.000672817,-0.10152817,0.10396224,-0.073366165,0.067437515,-0.018395662,-0.07865748,-1.1032734,-0.2789904,0.42514265,0.19397426
946,5090,356,0.3864658,1.347794,0.31488228,-0.35945114,-0.2153287,-0.065912485,-0.13299483,-0.095211774,0.07889995,0.011249304,-0.10338473,0.025741458,-0.006933212,-0.002895534,0.1127854,0.032067686,0.22463632,0.6079438,-0.3161801,-0.21004224
443,1243,356,1.0129735,-0.2916069,0.24734497,-0.04229325,-0.014384985,-0.1605351,-0.091809094,0.032848567,-0.12936705,-0.004983187,-0.019953012,-0.05100891,-0.008333564,-0.058238022,-0.022507489,-0.20714805,-1.9343436,-0.5477208,-0.18142712,-0.2863419
323,1946,169,0.46255445,-0.5831945,-0.5189924,0.034912854,-0.15889359,0.248245,-0.15124708,0.16468659,0.28554276,-0.07927036,-0.002432823,-0.049307823,0.069220304,-0.07508891,-0.003320336,0.03240204,-1.3816485,-0.40736592,-0.6132201,-0.07619119
128,4504,356,0.7858486,-0.33406043,-0.19295692,0.010077566,-0.040326834,0.017640114,0.038345814,-0.11546281,-0.2938847,0.14925957,0.049443007,-0.09114963,0.050840378,-0.1264835,-0.12347776,0.065507084,-0.31419754,0.36721122,-0.10704929,0.16319013
745,4049,562,-0.2653122,1.336587,-0.056948185,0.7889316,-0.31253695,0.47380614,-0.039341867,-0.16555753,0.034227967,0.081530094,0.120987415,0.28861904,-0.096185446,-0.115861796,-0.2850802,-0.194177,0.8866811,0.77518404,0.19571555,0.055633307
1321,2401,588,1.0462828,-0.5284128,0.14345217,0.11992124,0.05138302,0.08533859,0.18188322,-0.027600288,0.03184408,0.108700514,0.046744585,-0.09639597,0.026167274,-0.042738743,-0.10957104,-0.016037196,-1.3290277,-0.27286875,-0.33120626,-0.10000944
520,757,356,0.98895645,-0.554652,0.25231504,0.060840935,0.2087152,-0.27399135,-0.14102846,-0.09847066,-0.27054095,0.06377792,0.03186798,-0.0477601,-0.07598066,0.12471426,0.045551896,-0.12907276,-0.76987576,-0.002613425,-0.49770164,-0.3868978
675,1573,356,0.98929477,-0.48174906,-0.039268494,-0.005935401,0.046579838,0.001230001,0.06812304,-0.09340194,-0.12718514,0.31287336,0.17731285,-0.00797683,-0.080194116,0.000837825,-0.087928355,0.15332422,-0.45841122,0.30188048,-0.23981845,0.04091406
750,3312,356,1.3786123,-0.42753506,0.6977639,0.15907441,0.3616395,-0.3553319,-0.21121424,-0.011061341,-0.10339871,0.11463046,-0.20174122,-0.01205039,-0.08466172,0.056476936,-0.044077992,0.007679731,-0.28996873,0.61967313,0.2264384,0.6185186
154,5249,629,0.38352156,-0.52842855,-0.5436678,-0.043696493,-0.07876301,0.16502023,-0.14704663,0.07090822,0.14952877,-0.07638264,0.13968587,0.12229645,-0.014324784,0.07706615,0.01293242,-0.13391241,0.56046915,0.33544445,0.1127218,-0.63605165
323,4966,169,0.37477016,1.7211556,1.1948605,0.835407,-0.49836183,0.20685625,-0.28287846,-0.21889731,-0.21264797,-0.082411766,0.32804298,0.08382261,0.48655963,-0.09349685,0.17878735,-0.007143885,2.4518209,-1.050057,0.92411184,-0.06749773
131,209,356,1.1687,-0.5424197,0.37603378,0.19837765,0.1640172,-0.15567875,-0.0122208,-0.10565892,-0.067710906,0.16670465,-0.006418467,0.13452977,-0.02427423,0.15226766,-0.14157629,-0.13097957,-1.1416597,-0.16518033,0.6451968,0.30208087
919,1719,143,-0.20193863,1.3449619,-0.29130697,0.100751996,-0.40896225,0.37567973,0.025466263,0.002583355,0.055247843,0.2176075,-0.08899665,0.27064103,-4.77E-05,-0.085065566,-0.1382966,0.001168609,0.6001229,0.815031,-0.14217257,-0.19428039
542,306,356,1.1648927,-0.5573325,0.2694397,0.14458013,0.17007017,-0.17433596,-0.09952921,-0.13397995,-0.25976476,0.18886304,-0.06610489,0.21261805,-0.15097904,0.06601232,-0.052906036,-0.006654918,1.1335602,0.7671671,-0.042397857,-0.29919457
0,1145,245,0.001927376,1.5124745,-0.11267424,0.30128467,0.371531,0.2649088,0.11570269,0.06597856,-0.24064685,-0.15788984,-0.06948328,-0.31338614,-0.2677567,0.15609092,-0.08906329,0.03762886,-0.7274177,0.08059025,0.13578439,-0.35938883
1045,2407,471,0.82793283,-0.47358966,0.07969713,-0.00277245,0.107779264,-0.07439542,-0.22712964,0.13058272,0.09893951,-0.050663948,0.31980538,-0.055021614,0.02016306,-0.35969946,-0.08959788,0.29772025,-1.8733201,-0.4873911,0.29952657,0.4186356
1337,379,538,-0.47987843,1.4187107,-0.69347906,0.18810026,0.2845354,0.14642501,-0.03530252,0.21741861,-0.05010739,0.28060222,-0.15403295,0.13682157,0.1349467,-0.2346001,-0.045515537,-0.057569355,1.3560548,0.51522315,0.0532974,-0.44167137
352,4265,356,1.0400195,-0.41657674,0.22001219,0.06663418,0.12631226,-0.12613273,-0.06361598,0.010965318,0.08338797,0.04831958,-0.07369399,0.18759388,-0.115664124,-0.05661621,-0.021655798,0.17996499,-0.011955261,0.55452335,-0.18670785,0.10044742
542,2483,356,1.2614677,-0.51669836,0.6161027,0.16217193,0.25693893,-0.3325019,-0.06572133,0.013801813,-0.02258557,0.13938475,0.20478535,-0.13055593,0.057289362,0.04656077,-0.09112108,-0.11486396,1.008574,0.80739224,-0.20482469,0.035678387
946,2898,408,0.2718258,-0.5554383,-0.53565884,-0.00208801,-0.06928015,0.01677823,-0.24839574,0.07471511,0.11625925,-0.05104065,-0.11570668,0.039518774,0.03504634,0.062434115,0.080056965,-0.08416423,0.40652418,0.8844773,0.32376897,0.20058107
1317,1545,42,0.66490626,-0.4778378,-0.236135,0.011514545,-0.009886026,0.03958726,0.08974749,-0.07312873,-0.1734986,0.003740072,0.10954547,-0.11805707,0.021606803,-0.07924957,-0.093209505,-0.07433686,-0.9997616,-0.09737265,0.31205666,0.48979068
1360,4056,533,0.7181809,0.9834924,0.44343567,-0.570071,-0.5045805,0.1667583,0.034778416,0.17582041,0.06417471,-0.13795972,0.093966246,-0.08891845,-0.09215677,0.26596898,-0.059927046,-0.1270388,0.7404785,0.92564034,0.22333443,0.18910122
710,3964,420,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.9623356,0.71881795,-0.011313438,-0.15368223
315,4878,356,0.51265025,-0.5759121,-0.27306652,0.034297496,-0.005104542,0.0233922,-0.20405978,0.15484038,0.027166933,-0.056747198,0.006392241,-0.026689827,0.024247885,-0.048529245,0.020357788,0.060902655,1.9704752,-0.10057604,-0.13062072,0.49884915
867,2099,356,1.031363,-0.43032193,0.017754555,-0.06170252,0.039807796,0.06581783,0.09274292,-0.019399941,-0.011970848,0.03198099,0.009905815,0.16857904,-0.03159356,0.053316556,0.02305168,0.13263723,1.3860917,0.032237172,-0.19948763,0.372113
978,1263,551,1.048125,-0.45261765,0.013514996,0.15684563,-0.003504038,0.12008071,0.09170109,0.11663905,0.15127543,0.09044433,-0.21797442,-0.20741111,0.1774311,-0.02055072,-0.045264423,0.09702662,-0.13312387,0.451764,-0.19091308,0.022051573
1299,4835,356,0.9755337,-0.4921062,0.041249752,0.08484724,0.031383514,-0.036581755,0.078787506,-0.0534468,-0.21474227,0.07293558,-0.09174442,-0.08542007,0.025071621,0.020394646,-0.081386685,0.066865414,-0.026075125,0.5977334,0.12788796,-0.11450648
133,1969,356,0.4561019,1.668714,0.11048937,0.107008934,0.935647,-0.0512774,0.24114627,0.041446477,0.007573038,-0.017372608,0.25722957,0.10890204,0.07416141,0.026004113,0.06997281,-0.028937489,-1.2027802,-0.33485568,-0.83531487,-0.26479506
754,1627,356,0.97973967,-0.4490434,0.012687683,-0.006546617,0.04507017,0.12905383,0.21146029,-0.065122575,-0.040536284,-0.027388096,0.25127316,0.14931113,-0.043952584,0.11923523,0.014875293,-0.08741173,0.6527748,0.9469104,0.32766068,0.26811028
609,1895,289,-0.59786916,1.4947946,-0.8259611,-0.018846422,0.34449196,-0.19315982,0.00135082,0.38447633,-0.00358212,0.24261546,-0.11999607,0.23699218,0.06408799,-0.076111816,-0.012456656,0.030915797,0.61764956,0.07647836,-0.57723343,0.39979196
1421,4638,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.7984977,0.98643005,0.27775812,0.21262383
766,5322,238,0.6589024,0.25993872,-0.05331087,-0.45832482,-0.3077345,-0.12351632,0.24326223,-0.0656763,-0.17473951,-0.24890685,0.033465385,0.007694602,-0.14048219,0.04056398,0.14046979,-0.10797045,-1.1137662,-0.19979918,0.46399546,0.09291005
559,3280,562,1.1740193,-0.46786547,0.22589159,0.13079363,0.023575306,0.024192333,0.009602666,0.22267577,0.32405713,0.102633715,-0.1348412,-0.021570444,0.054831743,0.020731851,0.000563622,0.022294194,2.5948467,-0.85802186,0.8234147,-0.042728186
946,2764,356,0.9995761,-0.60656667,0.091917515,0.011215329,0.14929628,-0.064875126,-0.15311939,-0.12484953,-0.17329846,0.08516216,0.060866356,0.06368512,-0.16889155,0.04042636,-0.05510485,-0.03247729,0.25013947,0.77688646,0.2774582,0.3719113
1421,4995,436,1.3193939,-0.3652737,0.62018204,0.1400944,0.37442565,-0.24924779,-0.12728053,0.14578196,0.12540856,0.07457113,-0.20965385,0.2975756,0.013089895,0.19443817,0.11386657,-0.12893435,-0.9536345,-0.22007573,0.61222565,0.050194025
352,953,356,1.1408453,-0.46026587,0.5268922,0.053666383,0.3079443,-0.27799582,-0.12363243,-0.06993511,-0.06851745,-0.02677226,0.06015992,0.027856708,-0.059567094,-0.020265147,-0.12343609,0.06456125,-1.1950035,-0.25579178,-0.36821395,-0.41022706
1157,2252,143,0.78590345,-0.50472105,-0.16123629,-0.03332302,-0.08015823,0.08156943,0.052769125,-0.066141814,-0.042539418,0.042961597,0.3546102,-0.10081917,0.005027056,-0.041568004,-0.05532539,-0.18192616,0.10289264,0.27913797,-0.55803144,-0.22004151
1041,1014,356,-0.9052831,0.07061815,-0.45219612,0.48811245,-0.47490692,-0.48652315,0.05390948,-0.11466381,-0.07264578,0.011189699,0.03384638,0.087702155,0.02053678,-0.07291665,-0.10042423,-0.08227691,-0.14857149,0.34100235,-0.32813406,-0.17449999
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,1.7950592,-1.4008604,0.35825253,0.14560676
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-1.3652756,-0.15647662,0.3745681,0.32013702
958,3811,629,0.83772445,0.3418088,0.36451912,-0.50789964,-0.34943008,-0.24622178,0.18724066,0.30377656,0.113767594,-0.111154795,0.1429224,-0.13009292,0.000412464,-0.20148659,-0.07747871,-0.093200654,1.2101884,0.5818602,-0.059873283,-0.3452127
936,1968,629,-0.7406943,1.2572286,-0.62488127,0.43136632,0.21856499,0.18530416,-0.14110655,0.27849343,-0.0427697,0.11859393,-0.12060261,0.15473187,-0.18747985,-0.07128102,-0.10317111,0.005048364,2.661419,-0.5448564,-0.41625887,0.98791957
952,4460,629,1.0807254,-0.42026782,0.007571697,0.15626399,0.025614262,0.22175503,0.18634999,-0.006906211,-0.1002461,0.004326344,-0.07100153,-0.2832217,0.26902378,0.028297804,0.13793457,-0.00976491,-1.9603055,-0.5706874,0.19806647,-0.014053583
549,1282,356,0.49057674,1.1654396,-0.07455969,-0.53597605,0.29965043,-0.2120099,0.23199713,-0.31787315,0.19098428,-0.13186693,0.12552571,-0.19091883,-0.046675324,0.45512304,0.10038072,0.2191951,-1.9905381,-0.59233415,-0.12716424,-0.25430775
824,3329,472,0.9020519,-0.3884623,-0.13291168,-0.041240573,-0.010411263,0.19207954,0.20538312,-0.108136624,-0.07643318,0.013180494,0.25404382,-0.05888167,-0.036755204,-0.070712276,-0.121872425,-0.13720503,-0.43995857,-1.2703797,0.14759076,-0.70373225
496,2816,356,0.8195894,0.83372927,0.39564514,-0.0861541,0.15521121,-0.11387277,-0.07823306,-0.34287444,-0.029010653,0.06685543,-0.17509723,-0.066030025,-0.11204016,-0.18543592,-0.013594985,0.07681242,-1.3867753,-0.37137234,0.46537387,0.030700207
1319,3504,356,1.057235,-0.59011555,0.31338453,0.14105783,0.13864875,-0.14246655,-0.13311934,0.006445319,0.045613855,0.09782648,0.018561125,-0.20449454,0.015412807,-0.18099716,-0.1041711,0.36181748,-0.38601756,0.25787938,-0.5806071,0.14359403
542,2483,356,0.84986687,-0.45493793,-0.13873863,-0.016515195,0.122421265,0.0902915,-0.06555164,-0.19005111,-0.12760201,-0.06285858,0.07273054,0.21793222,-0.16870987,0.19945067,-0.059362173,-0.13389388,-0.9142113,-0.023519754,-0.38160473,0.20918489
946,1351,408,0.44287205,-0.5531709,-0.5059471,-0.03174603,-0.10925031,0.23928142,-0.066572964,0.08970815,0.14848891,-0.06947994,0.071796656,-0.00491041,0.042819977,0.01252833,-0.014288306,-0.10930833,0.56845665,-0.1783253,-0.42586315,-0.07206845
1033,307,356,0.70929193,-0.39911366,-0.23880243,-0.038102746,0.017263412,-0.001074076,0.032913387,0.014812917,-0.038286,-0.07106304,0.2599337,-0.066165775,0.121304035,-0.043142132,0.05607146,-0.08419594,-0.29999065,0.082930684,0.73088586,0.24824524
946,4265,356,0.10840988,-0.53090656,-0.6820822,-0.022109747,-0.027750015,-0.056565285,-0.33110362,0.007338911,-0.023869723,-0.08427453,-0.041086912,0.123387635,-0.041520834,0.008045867,0.14334846,-0.016535193,-0.6070609,-0.03935206,-0.13141465,-0.591846
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-2.059682,-0.60808766,0.009564519,-0.006962776
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.8680091,0.27104843,-0.17482018,-0.24571085
1052,799,356,0.963027,-0.57703424,0.05323267,0.037697554,0.076494455,0.025859833,-0.10103887,0.03611794,0.1397402,0.04493594,0.04860258,0.10749203,0.020500064,0.016409762,-0.018183649,0.09793502,-0.7337501,0.000843883,-0.43360662,0.08446932
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-0.42438698,0.34164476,0.0704304,0.029695988
386,3420,169,-0.5065105,0.47259116,-0.38225317,0.51357645,-0.25852656,-0.27041888,0.17340463,-0.21011755,-0.06447855,-0.08605361,-0.050705194,-0.044165373,0.016514182,-0.053239606,0.05685824,-0.1135014,-1.2200758,-0.50571597,-0.31930387,-0.7362454
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-1.787483,-0.49775088,0.14301991,0.19501138
1389,3229,143,0.82193947,-0.3898623,-0.20215988,-0.06413931,-0.04726243,0.18348765,0.0684495,-0.003685385,0.106306106,-0.10309243,0.08154559,0.07166362,0.026607275,-0.006345756,-0.025142312,-0.002234161,0.4932828,0.5865315,0.24244952,0.026504755
1421,4465,147,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,1.3869457,0.6709887,-0.05347556,-0.08326483
1321,5270,356,0.68687725,0.48248816,0.013804436,-0.14672944,0.058196068,0.19953871,0.11751193,-0.34002838,-0.011138171,-0.01579523,-0.18244314,-0.1062659,-0.16600072,0.016800478,-0.030645967,-0.019047916,-0.3181286,0.24499738,-0.44124156,-0.13201451
754,4910,612,-0.42712176,1.1174195,-0.6621032,-0.47248855,-0.67125463,-0.04849577,-0.10508382,0.07536638,-0.005406976,0.33031774,-0.2143457,-0.027859151,-0.052752614,0.05724243,0.1464082,0.10232985,0.7141094,0.621632,0.06875539,-0.48279786
677,4060,562,0.79359293,-0.4305792,-0.33908892,0.048155874,-0.06376219,0.3202603,0.18299562,0.11089823,0.110640675,-0.058716536,-0.011429787,-0.03318107,0.13962495,0.06644296,0.08704054,-0.049995393,0.97273827,-1.4965225,-1.2564499,0.35276747
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-1.326215,-0.37983978,-0.37344253,-0.240834
359,2963,356,0.6435032,-0.499218,-0.28057957,0.025998414,0.009618998,0.009744167,-0.21623176,0.103102535,0.16206726,-0.05357313,0.057899475,0.0924986,-0.085733175,-0.12514743,0.047820628,0.20256436,-1.5838354,-0.21706522,0.1005398,0.3174045
542,3551,538,0.81854105,-0.40538645,-0.055817604,-0.016518831,0.01829505,0.023253918,0.03570366,-0.030931354,0.012382835,-0.18290186,-0.11775994,0.023016036,0.023590565,0.03651405,0.07729584,-0.04157719,-1.04495,-0.1224345,0.7703278,0.22953963
1421,2211,629,-0.1540401,1.4617829,0.19426966,0.39579254,-0.77124476,0.35779667,-0.27706796,-0.17764011,-0.3973502,0.16107488,0.22353911,0.16211998,0.09494889,-0.1675792,-0.0676747,-0.032847732,-1.3043122,-0.3684181,-0.37930393,-0.21042728
589,4141,453,0.37964463,-0.4964471,-0.5532775,-0.048719883,-0.07233405,0.025636196,-0.2100715,0.034699023,-0.021583945,-0.03636098,0.09063506,0.035487115,0.04223299,-0.056654237,0.13048065,0.14198256,0.5279622,-0.044433236,-0.19399679,0.19958067
416,3156,356,0.93404984,-0.5438639,-0.021037579,0.030980736,0.07090974,-0.005110502,-0.0826574,-0.11001167,-0.14826223,0.1355462,-0.107231855,0.01718688,-0.052560806,0.106626265,-0.021457136,-0.09100303,-1.5587959,-0.24522126,0.3058964,0.1980462
391,3102,302,0.48112273,1.0805373,-0.095770836,-0.26440027,0.07962346,-0.05024004,0.14551991,-0.2183645,0.14087674,0.110010386,-0.013342857,0.022599757,0.015657425,-0.0793583,-0.041009605,-0.003283113,0.70372486,0.9278953,0.23356485,0.23502326
1173,1664,356,0.22965765,-0.56124127,-0.61939764,-0.013031155,-0.07872772,-0.037009,-0.28749853,0.05375284,0.009041935,-0.010907412,0.053222656,0.04368353,0.02401352,-0.08230304,0.050962627,-0.017157048,-0.49992275,0.25475204,-0.043877363,-0.063700914
1421,2157,471,0.75135183,-0.2214098,-0.17718697,-0.10974398,-0.16650033,0.17306113,0.19213694,0.022240907,-0.013848394,-0.060838223,0.041389465,0.000148952,-0.085703254,-0.041406445,-0.072125435,0.037291437,0.4877181,0.5497062,-0.29678464,0.3015089
298,1891,454,-0.76470304,1.4519777,-0.925684,0.07852924,0.24478698,0.047091246,-0.17441934,0.13230744,-0.07151824,0.32779837,-0.32478285,0.0657025,-0.042945027,-0.019606687,-0.27422595,-0.005632848,-1.5719674,-0.4721104,0.41139293,0.16856647
131,2464,533,1.3516421,-0.2960105,0.32122564,0.18321177,0.11747599,0.044044256,0.15391153,0.10381287,0.28454855,0.14385653,-0.2283144,0.089630485,0.14414275,0.08342421,0.13536906,-0.034616023,0.5443697,-0.22106779,-0.3708973,0.10471749
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,-1.1411133,-0.2379688,-0.45801568,-0.48836374
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,2.1714082,-0.82929194,-0.79831517,0.9250858
754,2130,356,0.53032064,1.449049,0.6468239,-0.1960654,-0.48267007,0.15869665,-0.1757105,-0.011588246,-0.06512749,0.09336853,-0.12578177,-0.023897648,0.011803508,0.013370656,0.077937186,0.11146808,-1.8732259,-0.49710238,0.023535728,0.12633133
1421,112,629,0.9848902,0.88619375,0.95480824,-0.3122628,-0.4964416,-0.08278513,-0.12689018,0.36215192,-0.03259179,-0.3436675,0.07893157,0.033243477,0.12680757,-0.07038357,-0.0576784,-0.106084734,-1.9558947,-0.5957004,0.108036876,0.311095
881,1545,408,0.5696633,-0.47439384,-0.35551786,-0.06516439,-0.09188223,0.20510435,0.06046927,0.051121414,0.075522184,-0.095327854,0.10484958,0.009062946,0.001736879,0.047355313,0.032673955,-0.16251013,0.97190857,0.60559404,-0.11778301,0.16939735
1319,4955,610,0.88224554,-0.39159894,-0.16898108,-0.027868211,0.016070127,0.16846776,0.10971886,-0.015614748,0.046257377,-0.04725361,0.08255386,0.079458594,0.026793957,0.068048626,0.14674926,0.15730307,-0.19064045,-0.23039043,-0.53556174,0.3076322
568,4054,408,1.1158419,-0.55083704,0.09851265,0.12986115,-0.035473824,0.20461464,0.13540679,0.18522605,0.22314677,0.19192743,-0.17585778,-0.060506433,0.03271246,0.038461022,-0.12131107,-0.05088696,-0.91787744,-0.048408866,0.536832,0.646734
180,327,256,0.9550812,-0.35971022,0.038098812,0.09194067,0.09167051,0.11207986,-0.03546697,0.036456883,0.014788628,-0.084729195,-0.03413081,0.1376149,0.07601273,0.04955867,0.2163167,0.061018527,2.5956154,-0.9551865,-0.38403857,0.5927932
1421,5322,629,-1.8407457,-0.30723596,0.21409082,-0.10798964,0.05589509,0.043212652,0.010360599,-0.006113917,-0.005695909,0.005845547,-0.001997709,0.002531588,0.006162047,-0.005367056,0.002058625,-0.000594944,0.6242752,0.8708696,-0.054796934,0.1628859
